age,sex,zone,mc,vage,bonus,duration,freq,sev
46,2,3,3,22,7,1,0,0
51,2,4,5,12,7,5.35,0,0
40,2,4,5,15,1,4.94,0,0
41,2,2,4,18,2,1,0,0
27,2,2,5,3,2,1,0,0
24,1,3,4,2,1,0.5,0,0
60,2,4,3,5,1,1.09,0,0
44,2,3,3,9,2,0.61,0,0
61,1,4,6,17,7,0.25,0,0
55,1,4,5,16,7,0.5,0,0
23,2,2,4,1,4,0.5,0,0
25,1,1,4,5,1,0.44,0,0
55,2,4,2,16,2,0.5,0,0
23,2,4,4,15,6,0.64,0,0
45,2,4,5,18,6,1.11,0,0
49,2,1,1,35,3,1,0,0
59,2,4,3,5,6,0.5,0,0
39,2,4,3,21,2,0.25,0,0
44,2,2,3,13,6,1,0,0
43,2,4,3,24,5,2,0,0
51,1,4,3,16,2,1.5,0,0
30,2,3,4,18,6,1,0,0
37,2,2,3,26,1,0.91,0,0
58,2,2,5,14,7,1.16,0,0
22,2,3,4,2,3,0,0,0
47,2,4,3,1,6,0.59,0,0
53,2,4,3,15,5,2,0,0
26,2,1,2,2,1,0.64,0,0
24,1,4,4,6,6,1,0,0
45,2,4,5,15,7,14.11,0,0
55,2,4,6,2,7,4.47,0,0
31,2,1,3,15,1,0.5,0,0
39,1,6,5,17,2,0.99,0,0
37,2,4,3,0,7,0.9,0,0
47,1,4,2,8,3,0.39,0,0
34,2,3,5,1,7,0.87,1,6206
59,2,1,4,1,2,0.2,0,0
46,1,4,3,12,7,1,0,0
37,1,3,3,15,2,0.5,0,0
37,2,6,5,13,7,1,0,0
52,2,1,3,2,2,2.5,0,0
45,1,4,2,14,7,1.09,0,0
45,2,3,6,13,2,0.42,0,0
43,1,2,3,5,2,0.94,0,0
28,2,4,6,11,4,1.16,0,0
50,1,2,3,2,7,0.66,0,0
58,2,4,3,16,7,9.18,0,0
26,2,3,1,16,1,1.03,0,0
54,2,1,3,16,4,0.28,0,0
56,2,4,4,14,1,0.69,0,0
24,2,4,7,9,2,0.62,0,0
42,2,3,3,2,7,6.6,0,0
55,1,6,6,12,7,1.89,0,0
54,2,2,3,3,7,5.2,0,0
42,1,6,4,9,4,0.78,0,0
43,2,1,2,5,1,0,0,0
34,2,1,3,3,7,0.51,0,0
52,2,4,3,9,4,0.75,0,0
44,2,4,2,20,3,1,0,0
29,2,6,4,6,3,0,0,0
42,2,4,4,3,3,0.26,0,0
42,2,4,1,15,7,1,0,0
72,2,2,1,22,7,1,0,0
53,2,1,3,14,6,0.93,0,0
29,2,4,2,14,1,0.5,0,0
48,2,4,3,3,4,4.17,0,0
20,2,2,3,6,2,0.99,0,0
42,2,6,5,14,7,0.62,0,0
67,2,4,3,14,1,1.42,0,0
57,1,4,3,6,2,0.92,0,0
46,2,4,3,21,4,0.5,0,0
53,2,2,5,14,1,0.5,0,0
20,2,3,1,18,2,0.93,0,0
50,2,4,5,1,5,1.13,0,0
28,1,4,5,1,7,0.82,0,0
28,1,1,4,8,5,0.5,0,0
46,2,4,3,16,7,10.38,0,0
51,1,4,4,6,6,0.92,0,0
66,2,4,4,1,6,0.5,0,0
49,2,4,6,17,3,0.5,0,0
45,2,2,3,28,7,0.83,0,0
55,1,4,4,1,2,0.9,0,0
45,1,3,4,17,1,0.47,0,0
42,2,2,3,31,1,1,0,0
37,2,3,3,10,7,0.28,0,0
55,2,4,3,16,5,1.5,0,0
44,2,4,3,5,4,2.5,0,0
52,2,5,5,17,4,0.5,0,0
47,2,4,3,1,2,7.31,0,0
42,2,4,2,15,6,0.67,0,0
25,2,2,4,12,4,0.65,0,0
16,2,5,3,7,1,0.45,0,0
45,2,4,4,3,3,1,0,0
41,1,2,4,4,7,0.4,0,0
25,2,5,5,24,1,0.5,0,0
47,2,6,3,16,7,0.1,0,0
59,2,4,3,2,4,0.98,0,0
49,2,2,3,0,7,1.65,0,0
49,2,4,3,13,4,1.65,0,0
60,2,2,6,0,7,0.34,0,0
52,2,2,6,10,1,0.07,0,0
38,1,4,3,13,6,1,0,0
52,2,6,6,11,1,0,0,0
33,2,4,3,10,3,0.55,0,0
29,1,4,5,14,1,0.99,0,0
43,2,4,1,11,6,0.39,0,0
25,2,4,2,22,7,1,0,0
65,2,1,4,5,2,0,0,0
29,2,3,6,9,3,0.31,0,0
43,2,3,3,14,7,2,0,0
46,2,4,3,3,5,0.5,0,0
42,2,3,3,8,6,0.39,0,0
42,2,2,1,34,7,1,0,0
45,2,6,3,19,5,0.72,0,0
52,1,6,5,11,1,0.47,0,0
40,2,2,6,14,4,0.94,0,0
24,2,6,6,15,1,0.49,0,0
50,2,2,3,3,5,0,0,0
49,2,1,3,14,4,0.5,0,0
29,2,3,6,14,5,0.29,0,0
50,2,4,3,15,4,2.96,0,0
30,2,4,4,8,5,1.9,0,0
33,2,5,3,6,7,1,0,0
61,2,1,3,5,4,0.5,0,0
59,2,4,3,16,4,1,0,0
55,2,1,5,15,2,0.4,0,0
43,2,4,2,14,7,0.64,0,0
24,2,2,6,10,2,0.5,0,0
24,1,6,4,16,2,1,0,0
50,2,2,5,11,1,0.22,0,0
34,2,4,2,11,1,0.98,0,0
51,1,3,1,3,7,0,0,0
29,2,4,1,11,1,0.23,0,0
44,1,4,3,13,7,0.65,0,0
21,2,4,5,7,1,0.32,0,0
36,2,4,4,23,1,0.46,0,0
62,2,4,5,14,6,1,0,0
44,2,4,5,23,1,0.95,0,0
43,2,3,2,18,7,0.99,0,0
52,2,2,2,16,4,0.69,0,0
25,2,5,5,11,4,0.23,0,0
60,2,2,4,16,7,1,0,0
58,2,3,5,18,7,1,0,0
34,2,4,6,3,7,0.6,0,0
26,1,1,3,44,1,0.98,0,0
27,2,4,5,16,2,1.28,0,0
48,1,2,3,11,2,0.5,0,0
43,2,3,5,17,7,7.76,0,0
52,2,2,5,17,5,0.5,0,0
61,2,4,3,12,4,0.95,0,0
26,1,4,7,1,7,0.46,0,0
64,2,4,3,22,6,0.5,0,0
45,2,3,4,2,7,0.68,0,0
43,1,3,4,12,6,0,0,0
51,1,4,1,3,2,0.78,0,0
47,2,3,4,7,1,1.02,0,0
27,2,4,6,6,2,1.04,0,0
64,2,4,4,12,2,1.97,0,0
23,2,2,5,9,7,0.43,0,0
51,2,6,5,1,1,0.5,0,0
24,2,3,6,8,2,0.39,0,0
42,1,2,1,3,1,1,0,0
51,2,3,3,15,5,1,0,0
31,2,4,3,5,6,0.5,0,0
36,2,4,1,50,1,0.45,0,0
48,2,2,6,1,7,2.76,0,0
44,1,4,3,0,1,0.71,0,0
18,2,4,1,5,3,1.01,0,0
56,2,4,3,8,7,5.78,0,0
36,2,3,2,15,1,0.82,0,0
25,2,4,3,12,3,0.25,0,0
22,2,3,7,0,1,0,0,0
59,2,4,6,14,1,0.04,0,0
25,2,4,3,20,6,0.5,0,0
48,2,4,4,25,7,2,0,0
30,2,7,3,17,1,0.96,0,0
44,2,2,4,17,6,0.87,0,0
47,2,4,6,17,6,0.6,0,0
50,2,3,2,25,2,1,0,0
29,2,1,6,6,6,0.4,0,0
28,2,2,3,6,4,0.5,0,0
50,2,4,3,4,1,1.89,0,0
28,1,4,6,14,4,0.92,0,0
40,2,4,2,20,4,1,0,0
43,1,3,4,4,3,0.82,0,0
49,2,4,3,14,1,6.03,0,0
28,2,1,4,6,5,0.5,0,0
49,2,3,6,11,4,0.93,0,0
30,2,4,4,1,7,2.45,0,0
60,2,4,1,17,1,1,0,0
51,2,3,4,1,7,1.44,0,0
24,2,1,2,4,3,0.27,0,0
42,2,3,5,4,7,1.58,0,0
69,2,4,2,21,7,0.92,0,0
19,2,1,2,10,1,0,0,0
28,1,4,4,0,6,0.45,0,0
42,2,1,5,12,7,0.49,0,0
42,1,3,5,17,7,1.38,0,0
39,2,6,6,13,7,1,0,0
22,2,2,6,6,7,0,0,0
28,2,4,4,12,2,0.5,0,0
36,1,1,4,7,4,0.48,0,0
55,2,2,6,8,7,1,0,0
44,2,3,4,17,6,1.5,0,0
51,2,4,1,29,7,1,0,0
59,2,4,5,6,7,5.54,0,0
50,2,6,3,16,4,1.96,0,0
54,1,1,3,16,3,0.5,0,0
48,2,2,3,11,2,1.75,0,0
38,2,3,3,3,1,0.5,0,0
19,2,4,2,8,1,1.45,0,0
41,2,3,4,14,5,0.88,0,0
28,2,2,5,19,4,0.09,0,0
24,2,3,1,0,6,0.41,0,0
61,2,4,3,22,2,1,0,0
24,2,1,4,7,4,0.36,0,0
52,2,6,3,2,7,0.96,0,0
29,2,4,4,15,1,0.38,0,0
27,1,4,3,16,7,0.12,0,0
55,2,2,3,4,3,0.2,0,0
57,2,4,3,13,1,1.94,0,0
46,2,4,2,11,3,1.79,0,0
37,2,2,3,5,7,2.91,0,0
50,2,5,5,7,7,0.98,0,0
50,1,4,3,16,4,0.95,0,0
37,1,2,1,6,7,0.89,0,0
77,2,4,3,1,1,0.56,0,0
28,2,3,3,5,3,0.5,0,0
35,2,4,3,15,5,1.67,0,0
42,2,4,3,11,2,0.78,0,0
61,2,6,3,13,4,0.34,0,0
25,2,6,6,14,6,1,0,0
55,2,2,4,6,6,0.98,0,0
44,2,4,3,32,1,0.98,0,0
56,2,2,2,14,1,0.92,0,0
68,2,4,4,16,7,2.55,0,0
53,2,3,5,14,7,3.51,0,0
17,2,4,1,28,1,1.19,0,0
25,2,5,4,15,1,0.49,0,0
43,1,3,3,14,5,0.95,0,0
45,2,2,3,14,7,3.61,0,0
48,2,4,3,15,5,0.99,0,0
26,2,4,5,3,3,1,0,0
25,2,2,1,11,7,0.06,0,0
55,2,1,2,18,3,1,0,0
53,2,5,3,13,6,0.6,0,0
56,2,1,3,5,2,0.5,0,0
51,2,3,5,6,1,0.18,0,0
36,1,3,4,5,1,0.98,0,0
42,2,2,6,9,7,1.08,0,0
50,1,2,5,15,5,1,0,0
45,2,1,4,9,1,0.94,0,0
49,2,4,2,3,7,0.82,0,0
32,2,2,1,39,7,0.38,0,0
43,2,4,3,8,1,1,0,0
40,2,4,3,0,7,1.25,0,0
40,2,3,5,15,2,0.25,0,0
30,2,3,3,4,2,1.12,0,0
30,2,4,6,11,5,2.43,0,0
33,2,3,6,10,2,1,0,0
23,2,4,5,6,2,0.41,0,0
40,2,2,1,1,1,0.42,0,0
26,1,2,3,15,2,1,0,0
29,1,3,3,16,3,0.93,0,0
23,1,2,4,2,1,0.25,0,0
52,2,4,6,10,7,7.16,0,0
47,2,2,6,15,3,0.42,0,0
28,2,4,4,18,7,2.07,0,0
37,2,3,6,12,7,0,0,0
43,2,6,3,17,1,1.07,0,0
32,2,2,2,33,7,0.17,0,0
34,2,5,5,16,6,0.85,0,0
31,2,4,4,23,6,0.98,0,0
55,2,3,5,2,7,1,0,0
34,2,1,3,6,7,0.41,0,0
51,2,4,4,27,2,1,0,0
25,2,3,5,4,4,0.5,0,0
33,2,1,4,12,2,1.16,0,0
43,2,2,3,8,5,0.5,0,0
29,2,3,6,7,6,0.14,0,0
23,2,2,1,6,4,0.12,0,0
37,2,4,4,22,1,0.25,0,0
28,2,1,5,2,7,1.5,0,0
25,2,1,5,12,2,1.51,0,0
49,2,3,4,17,2,0.5,0,0
43,2,4,5,8,6,0.25,0,0
42,2,1,3,12,1,2.97,0,0
37,2,4,4,20,1,0.09,0,0
43,2,2,3,17,7,2.95,0,0
41,1,4,5,14,2,0.18,0,0
40,2,1,5,4,7,0.5,0,0
18,2,4,1,19,1,1.85,0,0
41,2,1,1,52,7,0.99,0,0
22,2,4,6,15,1,0.96,0,0
22,2,3,5,2,2,0.46,0,0
45,2,7,3,13,5,1,0,0
52,2,4,3,25,7,3.03,0,0
22,2,1,5,5,1,0.45,0,0
40,2,4,1,49,7,1,0,0
57,2,4,3,15,3,3,0,0
63,2,3,2,51,1,0.93,0,0
44,2,6,3,18,4,0.22,0,0
62,2,2,1,4,1,0.44,0,0
41,2,4,3,13,2,3.71,0,0
82,2,2,6,13,7,1,0,0
36,1,2,4,16,5,0.5,0,0
38,2,4,5,13,6,0.58,0,0
34,1,3,5,7,7,0.6,0,0
38,1,6,3,25,7,0.49,0,0
51,1,6,5,16,3,1,0,0
46,1,4,5,15,7,2.03,0,0
45,1,4,6,2,1,0,0,0
34,2,2,6,2,7,0.79,1,87948
42,2,2,3,8,7,4.84,0,0
29,1,1,3,10,2,0.5,0,0
43,1,4,6,5,7,0.62,0,0
28,2,3,3,4,2,0.58,0,0
66,2,4,4,12,6,1,0,0
31,2,2,3,10,2,0.5,0,0
22,2,4,4,4,4,0.16,0,0
28,2,2,2,13,1,1.22,0,0
50,2,5,2,53,7,0.47,0,0
46,1,3,3,2,2,2,0,0
50,2,4,3,16,6,2.24,0,0
42,2,4,4,19,7,3.88,0,0
47,2,4,4,11,7,7.81,0,0
73,2,1,2,17,7,0.49,0,0
28,2,3,6,7,2,0.19,0,0
79,2,4,3,15,4,1,0,0
32,2,2,5,1,7,0.93,0,0
59,2,2,5,18,7,0.96,0,0
70,2,4,3,16,7,1,0,0
30,2,4,5,13,3,0.45,0,0
51,1,1,3,2,7,0.99,0,0
34,2,1,4,8,7,1.21,0,0
51,2,5,5,15,4,1,0,0
27,1,2,4,0,1,0.48,0,0
24,2,3,3,15,1,1.81,0,0
44,2,4,4,1,4,0.83,0,0
43,2,4,1,19,7,1.49,0,0
64,2,4,5,16,4,0.5,0,0
41,2,3,3,16,3,1.42,0,0
47,2,4,4,21,4,0.55,0,0
66,2,4,3,18,7,0.5,0,0
42,1,4,4,10,7,1,0,0
20,2,4,1,8,2,0.09,0,0
39,1,4,5,12,7,0.12,0,0
64,2,1,4,1,1,0.57,0,0
18,2,1,1,6,1,0.13,0,0
37,2,3,7,5,7,0.45,0,0
50,2,4,4,0,1,0.58,0,0
27,1,2,3,12,1,0.43,0,0
52,2,4,5,8,7,6.47,0,0
47,2,4,1,12,3,0.13,0,0
52,2,3,4,13,7,1.5,0,0
35,1,4,3,15,7,2.4,0,0
58,2,4,1,7,4,1,0,0
46,2,1,4,30,7,0.5,0,0
28,2,4,6,1,7,1.12,0,0
47,2,3,6,7,7,1.58,0,0
43,2,2,3,18,7,1,0,0
42,1,2,3,16,1,0.12,0,0
48,2,3,2,19,7,0.5,0,0
54,2,3,5,9,7,0.52,0,0
59,2,2,3,2,5,0,0,0
29,2,2,3,8,7,0.35,0,0
52,2,4,4,3,5,1.48,0,0
55,2,4,2,13,1,0.43,0,0
52,2,3,3,2,6,1.92,0,0
71,2,4,3,3,7,0.98,0,0
29,2,3,1,6,1,0.29,0,0
44,2,4,2,1,1,0.99,0,0
27,2,2,5,18,3,1,0,0
54,1,3,1,5,3,0.5,0,0
21,2,3,4,4,3,0.56,0,0
65,1,4,5,19,1,0.99,0,0
57,2,3,4,8,1,0.5,0,0
28,2,4,5,15,1,2.05,0,0
56,2,4,4,13,1,0.74,0,0
27,2,5,6,8,1,0.35,0,0
47,2,4,1,12,7,0.5,0,0
57,2,4,3,14,2,1.92,0,0
50,2,3,3,0,7,2.16,0,0
37,2,1,3,26,7,1.1,0,0
30,2,1,4,6,1,0,0,0
51,2,4,3,2,7,22.88,0,0
53,2,4,3,2,1,3.06,0,0
34,2,1,1,2,3,0.17,0,0
40,2,2,5,13,7,2.47,0,0
29,2,2,3,38,3,0.5,0,0
35,2,6,2,45,7,1,0,0
57,2,2,4,4,1,0.44,0,0
21,2,4,6,7,4,1.68,0,0
30,2,4,4,16,5,1,0,0
69,2,4,1,41,7,0.5,0,0
74,2,4,3,15,3,1,0,0
30,2,4,5,7,1,0.98,0,0
30,1,5,6,11,7,0.96,0,0
42,2,2,3,11,2,0.76,0,0
33,1,4,3,16,1,0.48,0,0
31,1,1,4,16,5,0.63,0,0
41,2,4,4,25,6,0.5,0,0
26,2,3,4,13,6,0.66,0,0
52,2,4,3,21,4,0.5,0,0
57,2,2,5,17,7,1.5,0,0
42,1,4,1,1,5,0.98,0,0
56,2,4,1,21,1,1,0,0
51,2,4,7,1,6,0.07,0,0
45,2,4,3,22,1,0.5,0,0
56,2,4,4,6,5,1.94,0,0
53,2,2,3,4,3,0.99,0,0
57,2,2,3,6,5,1.22,0,0
26,2,2,4,8,5,0.52,0,0
17,2,3,3,6,1,1.44,0,0
57,2,4,4,11,1,0.96,0,0
30,1,3,3,13,6,1.51,0,0
17,1,1,3,8,3,0.53,0,0
83,2,2,6,14,7,1,0,0
50,2,4,5,4,1,1.2,0,0
35,2,4,3,2,5,1,0,0
36,1,2,3,7,3,0.99,0,0
49,2,2,4,10,7,0.47,0,0
25,2,1,3,2,5,0.55,0,0
39,2,6,4,16,3,0.5,0,0
24,2,1,1,11,2,1,0,0
45,2,4,5,10,4,0.5,0,0
55,2,2,5,13,2,1.51,0,0
50,2,4,6,11,6,1.59,0,0
29,2,2,5,14,5,0.19,0,0
63,1,3,3,24,1,0.98,0,0
24,1,2,3,16,3,0.88,0,0
57,2,1,3,25,1,0.5,0,0
44,2,4,5,23,7,0.93,0,0
54,1,3,5,18,7,0.5,0,0
26,1,6,5,11,1,0.76,0,0
52,2,4,6,7,6,0.16,0,0
46,1,4,3,3,1,0.98,0,0
48,1,3,3,13,7,1,0,0
42,2,4,3,8,4,0.93,0,0
23,2,1,5,1,6,0.85,0,0
37,2,1,1,20,7,1,0,0
47,2,4,2,50,7,0.61,0,0
48,2,1,3,15,4,1,0,0
22,2,4,3,3,1,1.31,0,0
59,2,4,5,17,2,2,0,0
55,2,2,3,16,6,1.48,0,0
48,2,3,4,1,7,1.5,0,0
40,1,2,4,17,7,0.94,0,0
40,2,4,5,16,4,0.34,0,0
47,2,3,5,18,3,0.5,0,0
58,2,4,4,3,4,1.42,0,0
59,2,2,5,14,1,0.28,0,0
47,2,4,2,19,2,2.18,0,0
37,1,2,3,20,7,0.35,0,0
36,2,4,6,15,5,1,0,0
25,1,6,6,8,6,0.25,0,0
56,2,6,5,14,2,1.72,0,0
26,2,5,7,7,6,0,0,0
25,2,4,2,4,4,0.46,0,0
48,1,2,3,0,1,0.54,0,0
33,2,2,3,4,5,0.04,0,0
26,2,4,4,23,6,1,0,0
41,2,4,5,11,2,0.63,0,0
55,2,1,4,17,6,0.98,0,0
66,2,4,6,13,7,0.5,0,0
30,2,3,3,4,6,0.17,0,0
40,2,1,3,11,1,0.18,0,0
48,2,3,4,2,3,0,0,0
47,2,6,4,12,1,0.5,0,0
24,2,4,3,15,3,2.1,0,0
28,2,4,5,9,7,1,0,0
54,2,4,1,13,7,1,0,0
59,1,1,3,16,3,0.5,0,0
41,2,1,7,11,1,0.04,0,0
47,2,4,2,6,7,2.77,0,0
17,2,4,2,13,2,2.42,0,0
48,2,4,4,17,6,0.5,0,0
42,2,5,6,7,7,0.44,0,0
52,2,2,5,10,1,0.65,0,0
53,2,3,4,20,7,1,0,0
47,1,1,2,4,2,0.44,0,0
51,2,2,4,2,7,4.02,0,0
51,2,4,3,23,7,2.19,0,0
27,2,2,1,12,7,1.09,0,0
28,1,3,4,9,1,0.19,0,0
47,2,5,4,7,4,1,0,0
22,2,2,4,0,3,0.45,0,0
27,2,1,4,15,1,0.65,0,0
27,2,4,4,12,2,0.77,0,0
47,2,2,6,7,7,1.42,0,0
22,2,4,4,4,5,0.48,0,0
26,2,1,4,3,2,0.08,1,52338
45,2,3,4,12,4,1.48,0,0
53,2,4,5,21,1,1,0,0
41,2,3,4,1,7,0.35,0,0
55,1,2,6,15,7,0.5,0,0
62,2,4,2,12,7,0.01,0,0
48,2,1,3,2,3,0,0,0
25,2,4,5,11,3,1.3,0,0
31,2,4,1,18,1,1,0,0
76,2,4,3,24,7,1,0,0
25,2,4,4,8,7,0,0,0
62,2,2,2,12,2,0.25,0,0
27,2,4,6,15,4,0.5,0,0
25,2,2,5,10,7,0,0,0
44,2,3,3,0,2,0.19,0,0
53,2,3,4,1,7,2.02,0,0
42,2,3,4,20,1,0.5,0,0
46,2,3,5,15,3,1.5,0,0
42,2,2,2,3,4,0.96,0,0
63,2,4,2,3,3,1,0,0
22,2,3,1,6,2,0.5,0,0
72,2,4,6,16,7,1,0,0
57,2,4,4,9,7,3,0,0
61,2,3,5,14,7,1,0,0
54,1,3,2,4,3,0.33,0,0
22,2,5,4,14,1,0.48,0,0
32,1,2,3,3,7,0.99,0,0
24,2,1,3,6,4,1.31,0,0
29,2,1,4,4,2,0,0,0
40,1,4,5,14,7,0.33,0,0
24,2,2,6,10,1,0.64,0,0
23,2,4,5,12,1,1.38,0,0
40,2,6,3,1,7,0.67,0,0
24,2,2,3,20,2,0.83,1,750
48,1,4,3,19,2,1,0,0
68,2,2,3,0,1,0.42,0,0
44,2,1,1,15,1,0.34,1,8500
27,2,4,7,2,7,0.23,0,0
28,2,4,6,10,3,0.13,0,0
25,2,2,2,5,7,0.94,0,0
24,2,3,6,11,4,0.5,0,0
22,2,4,3,7,1,2.16,0,0
63,2,3,2,19,6,0.5,0,0
25,2,4,4,0,7,1.03,0,0
42,2,6,5,5,4,1.34,0,0
26,2,4,4,11,7,1,0,0
31,2,2,5,4,7,0.58,0,0
42,2,4,1,7,1,0.96,0,0
68,2,3,3,16,5,1,0,0
23,2,1,5,11,5,0.97,0,0
39,2,2,3,8,6,0.88,0,0
37,1,1,2,1,2,0.96,0,0
56,1,4,5,14,6,1,0,0
53,2,4,3,6,5,2.96,0,0
60,2,4,1,22,1,1.4,0,0
70,2,5,1,12,7,1,0,0
61,2,3,1,15,7,1,0,0
20,1,4,5,11,1,0.48,0,0
29,2,2,3,9,7,0.5,0,0
18,2,4,2,10,3,0.7,0,0
54,1,1,3,24,6,1,0,0
41,2,1,5,15,3,0.21,0,0
43,2,2,5,16,6,0.96,0,0
54,2,4,5,18,7,7.08,0,0
52,1,1,3,3,7,1,0,0
30,2,2,4,12,4,0.48,1,1749
28,2,2,5,12,7,0.54,0,0
50,2,4,4,29,4,0.5,0,0
65,2,4,5,3,7,0.95,0,0
49,2,4,3,26,4,0.5,0,0
27,2,4,7,1,7,0.99,0,0
47,2,1,3,30,4,0.99,0,0
44,2,3,2,42,7,1,0,0
24,2,1,1,46,1,0.83,0,0
52,1,4,4,15,5,0.5,0,0
46,2,1,3,17,1,1.5,0,0
32,1,3,5,13,1,0,0,0
18,2,4,3,6,3,0.48,0,0
46,2,4,5,17,1,0.5,0,0
49,2,3,3,11,4,0.43,0,0
59,2,3,4,9,7,0.94,0,0
59,2,6,5,17,7,2,0,0
46,1,4,3,3,3,0.82,0,0
45,2,1,4,18,1,0,0,0
28,2,6,4,1,1,1,0,0
27,1,3,3,18,7,0.98,0,0
55,2,2,1,16,2,0.94,0,0
49,2,2,5,5,4,0.5,0,0
56,2,2,3,23,2,0.5,0,0
56,2,1,4,7,1,0.45,0,0
26,2,2,6,10,7,1.67,0,0
75,2,3,3,12,4,0.5,0,0
44,2,3,3,15,2,0.79,0,0
47,2,6,4,2,7,0.98,0,0
29,1,4,3,16,6,0.5,0,0
20,1,6,2,18,1,0.36,0,0
24,2,4,3,22,3,1,0,0
23,2,1,3,9,1,1,0,0
36,2,3,5,13,7,0,0,0
61,2,4,2,15,7,1.67,0,0
52,2,2,3,22,3,0.95,0,0
28,2,1,4,69,1,0.5,0,0
30,1,4,3,7,1,0.94,0,0
22,2,4,3,0,1,1.16,0,0
21,2,4,4,5,4,0.41,0,0
58,1,4,3,16,7,0.98,0,0
46,2,4,2,19,6,1,0,0
49,2,4,4,15,2,5.83,0,0
31,2,4,1,38,2,0,0,0
31,1,4,3,5,2,1,0,0
60,2,2,3,8,3,1,0,0
49,2,3,5,17,7,4.51,0,0
49,2,4,4,2,7,5.65,0,0
45,2,2,1,3,7,1,0,0
19,2,3,2,6,4,0.13,0,0
41,2,1,5,0,7,1.36,0,0
33,2,4,4,14,7,1.39,0,0
56,2,4,4,4,4,1.39,0,0
24,2,6,5,8,2,2,0,0
33,2,1,6,11,3,0.33,0,0
53,2,3,3,14,1,0.5,0,0
38,2,2,1,11,1,0.63,0,0
27,2,3,1,11,7,0.12,0,0
39,2,2,3,7,7,1,0,0
45,2,2,2,6,3,1.08,0,0
63,2,3,4,17,2,1,0,0
36,2,4,3,46,3,0.17,0,0
24,2,3,6,10,1,0.69,0,0
51,2,1,3,7,5,0.78,0,0
46,2,4,6,1,7,11.5,0,0
39,2,2,4,40,3,0,0,0
19,2,4,1,29,1,0.55,0,0
37,2,1,6,10,7,1,0,0
53,2,4,5,3,6,0.5,0,0
40,2,3,2,8,4,0.67,0,0
29,2,4,2,3,4,2,0,0
51,2,4,5,5,1,0.5,0,0
52,1,4,4,22,6,0.5,0,0
27,2,4,4,18,2,1,0,0
30,1,2,3,3,1,0.93,0,0
22,1,3,3,6,3,0.5,0,0
34,2,1,3,7,7,1.07,0,0
22,2,4,6,9,5,0.33,0,0
54,1,2,3,0,1,0.49,0,0
56,1,4,6,1,7,0.95,0,0
49,2,2,3,1,7,13.21,0,0
25,2,1,3,6,1,1.27,0,0
42,2,6,6,9,7,1,0,0
43,2,4,2,0,7,0,0,0
77,2,6,2,2,1,0.5,0,0
56,2,4,5,19,2,0,0,0
46,1,2,3,6,7,1,0,0
41,1,1,3,14,7,1,0,0
25,2,3,3,15,1,0.5,0,0
23,2,4,6,5,2,0.47,0,0
20,2,4,4,3,4,0.98,0,0
50,1,4,1,12,7,1,0,0
69,2,3,5,0,7,0.14,0,0
43,2,3,1,5,5,0.73,0,0
57,2,1,3,15,1,0.15,0,0
33,2,2,4,0,2,0,0,0
49,2,3,5,11,4,0.04,0,0
53,2,2,3,13,1,1.17,0,0
40,2,4,5,0,7,0.08,0,0
26,2,3,3,11,1,0.87,0,0
67,2,4,3,20,7,1,0,0
59,2,2,4,15,6,0.98,0,0
26,2,2,2,0,2,0.42,0,0
50,2,6,1,47,1,0.5,0,0
28,1,3,6,16,7,1,0,0
58,2,2,3,1,4,1.48,0,0
40,2,2,2,19,7,0.5,0,0
26,2,1,2,32,4,0.18,0,0
48,1,1,3,9,5,0.5,0,0
52,2,1,2,5,2,0.19,0,0
57,2,3,3,10,7,1.11,0,0
64,2,4,4,4,2,1,0,0
19,2,4,5,13,3,0.99,0,0
28,2,3,6,9,2,0.5,0,0
30,2,6,7,11,7,0.28,0,0
62,2,4,5,8,7,2.42,0,0
39,2,1,4,15,5,0.99,0,0
28,2,4,4,19,4,1,0,0
68,1,3,3,2,1,0.99,0,0
46,2,4,5,9,6,0.44,0,0
51,1,2,1,4,1,0,0,0
40,2,4,3,15,1,1.33,0,0
21,2,3,5,18,1,0.61,0,0
26,1,1,3,6,7,0.46,0,0
21,2,3,5,3,1,0.79,0,0
26,2,2,5,17,4,0.96,0,0
26,1,3,4,1,2,0.5,0,0
46,1,4,3,1,4,0.24,0,0
62,2,4,4,21,1,0.58,0,0
55,1,4,4,12,1,0,0,0
47,2,3,4,22,6,1,0,0
27,2,1,6,12,1,0.03,0,0
50,2,4,5,11,1,0,0,0
27,2,2,4,12,6,0.67,0,0
30,2,3,6,6,2,0.28,0,0
49,1,4,1,6,7,0,0,0
47,2,3,3,4,2,1.5,0,0
47,2,2,5,18,2,0.5,0,0
52,2,6,6,13,6,0.5,0,0
52,1,4,3,15,3,0.06,0,0
51,2,3,4,4,7,1.41,0,0
36,2,3,4,36,7,1,0,0
18,2,1,2,11,1,0.59,0,0
53,2,2,2,16,1,0.65,0,0
34,2,4,3,5,1,0.15,0,0
28,2,1,5,11,7,0.21,0,0
30,2,3,2,10,2,1,0,0
61,2,3,5,18,2,1.53,0,0
47,2,4,1,31,1,0.5,0,0
48,2,4,5,12,7,3.42,0,0
41,2,4,2,1,1,1.45,0,0
38,2,6,6,13,7,0.25,0,0
34,2,4,3,16,4,0.38,0,0
43,2,4,1,11,2,0,0,0
47,2,4,6,0,1,0.27,0,0
48,2,3,6,13,4,1.39,0,0
27,2,2,6,2,7,0.38,1,78000
